dataset,type,free_text,label_id
ViHSD,train,Sau bao l?n th? xoá kênh thì th?y ?ã ?c nút vàng ??,0
ViHSD,train,Okay anh êiii,0
ViHSD,train,Ngáo,1
ViHSD,train,Tr?n Thanh Hà h?u hoàng là ai h? b ??????,0
ViHSD,train,?i taxi ho?c nh? ng??i ?ón :3,0
ViHSD,train,Tr?n Duy có ai ?n sam lúc sinh ra k a,0
ViHSD,train,??p trai k abe :v,0
ViHSD,train,V? V?n Hi?p h?c trò nh? ?ách l?n :)),2
ViHSD,train,chúng nó ?n ghê v?y...ch? ?è ??u b?t tù ngay th?ng nào dám dành ?n v?i nó ! cho dù là bán ph? !,2
ViHSD,train,Minh Quân max yêu c?u,0
ViHSD,train,Ph?m Minh ??c t ko bi?t nên sad hay haha nx,0
ViHSD,train,Súc v?t ???,1
ViHSD,train,"C?ng ??ng ý vs ad nh?ng b?n m t? khi tham gia và ??c t?ng câu t?ng ch? bài ??ng c?a ad thì thay ??i h?n,t? ??a ngoan hi?n thành láo x??c,có tí chuy?n là ch?i b?i um lên,1 lol 2 lol. Bu?n h?n :'(",1
ViHSD,train,Xin phép moi ng??i cho tui ch?i con chó 1 cái :v,2
ViHSD,train,Phiên b?n nh?c gi?ng nha anh mình =)))),0
ViHSD,train,"Tòi Súng said: Hôm nay nh? mình ?ã h?a, mình s? ??a ông bà già nhà mình ?i mua cua hoàng ?? ?? ?n m?ng Refund gaming ??t top 1""",0
ViHSD,train,Quá là h?p lý =]]],0
ViHSD,train,M hieu lam mui dep qua.,0
ViHSD,train,Idol v? VI?T NAM off fan meeting ?ê ông ?ã c?i tà quy chính chào ?ón ông,0
ViHSD,train,??c Th?nh zô a ?i ????,0
ViHSD,train,Hoài An Tr?nh m?t v? ?ây sao ????????,0
ViHSD,train,Ngu xu?n nh?t nhì là TT M? (th? tr?n ??ng khoa),2
ViHSD,train,Vui h? ngh? ra cách ki?m ti?n ch?t ng??i,0
ViHSD,train,Chi ba .cho 10trieu chi ba,0
ViHSD,train,B?u ?i?n ko thích ?i?u này :(,0
ViHSD,train,Ph?m V? k ph?i châu âu thì là châu phi h? ba ??,0
ViHSD,train,T v?n nge nh?c khánh ph??ng ??,0
ViHSD,train,the minh khong phai nguoi Viet Nam roi ;v,0
ViHSD,train,@Ngoc Best haha ??,0
ViHSD,train,Tr??ng Công Thành kh?a ?au ??,0
ViHSD,train,"Nghi ""vu kh?ng"" à :)))",0
ViHSD,train,khó ng? quá ??,0
ViHSD,train,V?i kh? n?ng x?y ak-x6 thì em ngh? ?ó là lineup tuy?t v?i ??,0
ViHSD,train,907197167,0
ViHSD,train,Chu cà mo = cho mò cu,0
ViHSD,train,Nh?ng lúc vui thì ngh? t?i bóng ?á.,0
ViHSD,train,cháu còn nh? ??ng x?o loz theo b? cháu nhé tùng,1
ViHSD,train,Vi?t Nam s? là n??c ??ng tóp ??u v? n??c ?áng khinh nh?t th? gi?i,2
ViHSD,train,Nge ông n?i tr?n d?n nói ch?a bà con cô bác. ??hãy nge ông n?i tr?n d?n nói??,0
ViHSD,train,sena c?ng có có tu?i nh?ng tiuooir lôn,2
ViHSD,train,Không nh?ng nó tr? mà nó tr? h?t ?y ch???,0
ViHSD,train,0789350124 dì 3 vàng ng?c ?i cuu con voi con ?ang kho kh?n l?m,0
ViHSD,train,Thi?u 120 tri?u ko tr?,0
ViHSD,train,Nguy?n Qu?c An GAM bagà,0
ViHSD,train,Xin chia bu?n cùng gia ?ình,0
ViHSD,train,?ông ph??ng ba b?i:)),0
ViHSD,train,Thì dân toàn m?c áo c? T? qu?c ?i ?òi ??t ?òi nhà mà?ch?c nó mu?n do? dân HN mu?n bi?u tình ?ây,1
ViHSD,train,Nghe r?t y?u sinh lý nh?ng l?i y?u c? s? ??a toán v?n anh ???,0
ViHSD,train,C?ng mu?n làm l?m :)) nó chúng nó b?o t toàn ?i cà kh?a nên ko ai xem ?âu =#),0
ViHSD,train,Ngu?n: qu?c vi?t,0
ViHSD,train,Hat hay wua,0
ViHSD,train,Thanh Tú,0
ViHSD,train,T??i d? h? th?y yêu,0
ViHSD,train,Tú gì ?ây ae ?,0
ViHSD,train,M làm cc j mà ??g cái bài ngu v?y ad? Cho chúg vào ch?i ng??c à????,2
ViHSD,train,Ch?t ????,0
ViHSD,train,Trung Phan vi?t ki?u v?y m?i sang nha =)))),0
ViHSD,train,Ng?c Hà âm tính r. C? mà nay H? Hòa ???c lên báo??,0
ViHSD,train,"Tr?m n?m Ki?u v?n là Ki?u, T?c tr??ng vô ??i là ?i?u hi?n nhiên!",0
ViHSD,train,Nam Anh Nguy?n,0
ViHSD,train,Kien Chelsea ???c ko e :v,0
ViHSD,train,Thôi thôi th?m nó tút kotex v? ngang m?m =)),0
ViHSD,train,Ph?m ?.M?nh g?t th?,0
ViHSD,train,"Ko biê?t t?? khi na?o mi?nh không ma?n chuyê?n chi?nh tri? n??a, chuyê?n gi? ?ê?n thi? kê? me? no? c?? la?m viê?c mi?nh ?am mê",1
ViHSD,train,G??ng m?t gi?i trí ????,0
ViHSD,train,"Mày ngu hay ?éo có não th? !!! M ?éo th?y là ông ?y là m?t ng??i có tâm, có t?m và iu n??c à! Không có gì dính dáng ??n Vi?t Tân c? th?ng não chó b? nh?i s?",2
ViHSD,train,Mày k thoát ???c ?âu con trai,0
ViHSD,train,From : b?y mi?ng ??t,0
ViHSD,train,Nguy?n Thành Luân h?n 5p ??n n?i ch? m?y,0
ViHSD,train,Va? nh?ng huyê?n thoa?i se? xuâ?t hiê?n.,0
ViHSD,train,Có mùi vi?t tân,0
ViHSD,train,nguoi like thu 100 :D,0
ViHSD,train,Thích ch? hi?n t?i,0
ViHSD,train,Th? h?ng kim c??ng h? th?y? ?? ?,0
ViHSD,train,??c báo th?y v? tri?u tiên th? bom h mà vn vô cùng quan ng?i :v,0
ViHSD,train,C? mi?t d?n m?t ?i tình c?m r ch? vì 2 t? ?ó thôi,0
ViHSD,train,Th?y gái là con m?t sáng lên :)),0
ViHSD,train,C?c kì thuy?t ph?c :)))),0
ViHSD,train,Thanh Tr??ng,0
ViHSD,train,"th?ng cái gi?i này làm gì trong khi ch? có ai t?i r?p coi , làm xong r?i ?o?t cái cúp nh?a v? mài ra c?m ?n :v",0
ViHSD,train,L?i khoe chi?c ?nh này vì các ch? vs các b?n tr??ng tôi múa ??p,0
ViHSD,train,"Lâu nay ?? ý...bãi c?c, c?ng,rác th?i các lo?i ??u có d?u r?ng c?a th?ng AD h?t......báo ngta ??ng h nó copy r?i s?a vài ti?ng ?ng ?ng c? nh? mình là thánh bi?t h?t r?i.....",2
ViHSD,train,À ph?i nói là quen ng?t ng?t r?i :)),0
ViHSD,train,th? là paris by night c?a thúy nga có thêm thành viên m?i r?i,0
ViHSD,train,d?i th?c s?:)),0
ViHSD,train,"?úng là m?ng c?a b?n nó là vàng còn v?i dân ?en nh? c? rác, mong r?ng trong ?ám th?i nát s? xu?t hi?n 1v? bao thanh thiên tái sinh.",2
ViHSD,train,"Nghe xong v?a khóc v?a c??i, th??ng cô quá....",0
ViHSD,train,Xa qúa sau ?i,
"Cái r?ng xa l?m em ?i""",0,,
ViHSD,train,S?n Tùng ch?a bi?t th? nào. V? s?m thì ?? b? cách ly 14n =))),0
ViHSD,train,Tao c??i tao ?a,0
ViHSD,train,??i thành kênh du túp luôn à m?y bích,0
ViHSD,train,Tú b?nh d?y d? ?àn em Trung sky :D,0
ViHSD,train,Ah ?i ?? e s? xung phong ?i ngh?a v? dù e ms l?p 8 :)) ?? xem ah t?u hài free :))),0
ViHSD,train,Chào cô,0
ViHSD,train,ngon cc anh chào em câu ?i ??t nhà ??y,1
ViHSD,train,Ch?t ?em ti?n b? vô hòm h?,0
ViHSD,train,Gi? này ch?c con m? này nh?c l?m ?ây.,1
ViHSD,train,Lê Ng?c Minh Châu ?óng h?c phí trong nonolive là ch? nào v?y b?n,0
ViHSD,train,Vãi ca hi v?ng...!!!,0
ViHSD,train,"Yeah, Refund win r?i các b?n oiwiiiiii =))))",0
ViHSD,train,Th?y ?ang g?p c? b?ng h? th?y,0
ViHSD,train,Ad l?i ch?ng bi?t cc j r?i. Ti?n thu? cno' l?y c?a ad ?âu b?ng ti?n cúng c?a t?i giang h?,2
ViHSD,train,"H??ng d?n con m? gì, gi?ng nh? hút thu?c lá th? thôi.",1
ViHSD,train,Bán nhà r?i !,0
ViHSD,train,ng?u vl,0
ViHSD,train,Nguy?n Quang Huy ch?y ngay ?i,0
ViHSD,train,Con. Quy nay. No. Khung.nang. No ngao da.  Het. Thuoc. Chua.,2
ViHSD,train,Day la bi benh lieu nhe cac ban dung trach nguoi ta co trach la nguoi choc wa dang thoi nhung day la 1 gia dinh chu o phay nguoi ngoai,0
ViHSD,train,"Ph?m Tuong không có cái gì c?ng t? d?ng lôi anh tao vào , cái th? dòng ??n lì , không kh?a anh tao thì m b? ng?a tay à ??",2
ViHSD,train,Nhii B?mm b?n nhi lói ch? có ?úng ??,0
ViHSD,train,Sam ?i ?ôi so ?i l?,0
ViHSD,train,bê lon ch?y xung quanh :)),0
ViHSD,train,Ta ?ã là ng??i t?o ra cái bo cho team! Và gi?i s?p t?i ta s? ng?i d??i v? bo cùng ông b?n già CHIP =))),0
ViHSD,train,Th?ng ??n phát bi?u,2
ViHSD,train,Nghe nh? b? hi?p dâm v?y ?ó :)),0
ViHSD,train,Có ai ch? mãi t?p này nh? tui hông,0
ViHSD,train,?iz mé thanh niên,2
ViHSD,train,sau 1 n?m ch?c 50% dân s? VN b? ung th? c? r?i !,0
ViHSD,train,? thái lan vào xin gi?y t? m?t m? nó 6000 b?t thai xin ?i?u,0
ViHSD,train,chúc abe ???c nhi?u sub,0
ViHSD,train,Hoàng Gia B?o còn H?ng Thái thì ch? có t? duy ?âu a nh? :)),0
ViHSD,train,Yêu cô chu cà mo,0
ViHSD,train,Non quá th?y ?i,0
ViHSD,train,S?t th?c s? :)),0
ViHSD,train,"công ngh? làm s?ch môi tr??ng c?a nh?t c?n tr? tham nh?ng c?a công ch?c búa li?m, ?úng là chuy?n hài nhà s?n",2
ViHSD,train,? cái ? ?t ?ang ng? mê b? m? ch?i b?ng z?ng fb tn kêu m? za xem th?y cái page ch?i thuê ??c vài tí nghe vui tai vãi lìu tóm l?i là a x? ??a th?m zô idol,1
ViHSD,train,ca?i na?y nhai ?i nhai la?i qua?i cha?n vl â?y,0
ViHSD,train,Dug la loi nay kg the tha dc.kg the tin dc co nguoi hon den nhu vay.,0
ViHSD,train,Troi oi tui coi may nguoi nu viec nam nay .tui muon ?oi quân ko dam ra ?uong luon ....,0
ViHSD,train,có anh oiiiii :bb,0
ViHSD,train,"Htrc t v?i thg b?n ?i u?ng trà ?á v? qua, ch?p cái ?nh r v?, ? b?m chuông hay làm ?m ?, th? tôi h?i nh? tôi thì làm phi?n ch? ?éo nào :))))",0
ViHSD,train,C?c ki thuy?t ph?c,0
ViHSD,train,?oàn Duy Di?n lên fan c?ng c? à :))) c?ng ??y,0
ViHSD,train,Yêu xa ??y nh?ng nó còn tc v?i nyc c? :)) ki?u mình là ng??i thay th? ý :)),0
ViHSD,train,Mai Nam H?i bu?n c?a anh tôi??,0
ViHSD,train,Nguy?n Trang ?a b?a e nghe a ?? nói ch? Huy?n là con c?a chú ph?i không ?,0
ViHSD,train,K-icm :,0
ViHSD,train,n??c M? ?ã b? r?i chúng ta  câu này nghe có v? ph? phàng nh?.,0
ViHSD,train,"mà kh? , con mèo nhà anh ?? thì nh?u nh?t su?t ngày, có khi lúc ?ó ?ang say x?n vs m?y con hàng xóm ?y :V",0
ViHSD,train,:)))) nh? m?y bác trên,0
ViHSD,train,B?t l?c ??,0
ViHSD,train,Nguy?n Tuy?n ko ph?i ?óm mèo chó gì h?t :v,0
ViHSD,train,"A tính làm c?c ?? t?ng cho Fan C?ng làm k? ni?m, c? mà nhìn l?i th?y h?n 2000 Fan C?ng, m?i c?c làm 100k :v anh v?n quy?t ??nh làm c?c nh?ng ?? bán cho Fan C?ng :v",0
ViHSD,train,V?n Tr?n ahihi .,0
ViHSD,train,Chúng tôi s? khen t?ng huân ch??ng ??c l?p h?ng nh?t cho ??ng chí :)))),0
ViHSD,train,??t n??c phát tri?n mà con ng??i thì k hi?u n?i,0
ViHSD,train,Ch?t k ch?u ?c,0
ViHSD,train,em ?ang tìm g?u áo xanh AD ?i =)),0
ViHSD,train,Park Kee r?t thích ? Sài gòn :)),2
ViHSD,train,Th?ng Ca nào phát ngôn câu ngu vãi lìn. B?i????,1
ViHSD,train,Trend này ? Vi?t Nam ?ã xu?t hi?n r?t lâu r. HQ ?i sau th?i ??i wa..,0
ViHSD,train,L? tay th?y ?i :)),0
ViHSD,train,Hãy trao cho anh - rap by B52,0
ViHSD,train,H??ng Nguy?n ok my sis,0
ViHSD,train,"T?i già câu c?a mi?ng Ao Làng v?n là Hello các b?n, anhem nh? :D?",0
ViHSD,train,Team iteawon,0
ViHSD,train,B? láo v?i giang h? ??t c?ng à,2
ViHSD,train,Em th?c m?c b?y lâu là lúc nh? anh ???c g?i là ?? cu hay cu ?? nh??,0
ViHSD,train,Ông n?i mày ?ây,0
ViHSD,train,Chúng mày làm gì có v?n hóa mà l?p ra b? v?n hóa,2
ViHSD,train,?m ads ph?n ??ng nhé !! Các b?n C?m S??n ?ói là thích các b?n ?y làm thôi :3,2
ViHSD,train,Sao ko ?c z th?y,0
ViHSD,train,Chut j ba Nhiu s??c khoe nha,0
ViHSD,train,Gu ?n m?c nh? cc :v,1
ViHSD,train,Ruyel Ruyel ??c cho vui =))),0
ViHSD,train,Thuy?t ph?c vcl =)))),1
ViHSD,train,Bác s? nh? v?y thì s? ???c danh hi?u anh hùng li?t s? m?i ?úng,0
ViHSD,train,6.103.847 view r?i các ?óm ?i??????,0
ViHSD,train,t th?y m gi?ng ?nh 1 l?m :V,0
ViHSD,train,Tr?i ?i thích cô Minh Hi?u dã mang,0
ViHSD,train,Chuy?n gì chú k? c?ng thành t?u hài h?t á =))),0
ViHSD,train,"Ph?m Thanh Tùng dm t c??i , r?nh éo ch?u",1
ViHSD,train,Ph Quy?n,0
ViHSD,train,Vì 1 cá nhân mà gây ?nh h??ng ??n l?i ích chung c?a c? c?ng ??ng . Nghành d?ch v? nh? t?i tao bây gi? ?ang ?iêu ??ng . Lúc tr??c nghe tin h?t b?nh r?i th?y kh?i s?c lên l?i chút . Gi? nó tái phát l?i thì qu? th?c là ?iêu ??ng . Mong d?ch b?nh s?m h?t ?? m?i ng??i có công ?n vi?c làm tr? l?i.,0
ViHSD,train,Câu h?i ng??c l?i ' có nên theo m?t ng?oi con trai có quá nhi?u em crussh'???,0
ViHSD,train,"Ngô thanh Vân coi ?i có nh?c qu?c th? không . G?i fan vô ch?i nh? là ch?i cái ??a ca s? n??c M? m?c áo dài không qu?n ý , r?i d?y cho c?u VDV nay vô gu gh? tìm hi?u xem m?nh v?i ?? có hình sao vàng là c? c?a n??c nào.",2
ViHSD,train,bà  này  khùng  n?ng r?i,2
ViHSD,train,Ng??i ta giàu nh?ng ngta v?n mu?n ?i xe máy ??,0
ViHSD,train,Th? là ngh? h?c dài dài:))))),0
ViHSD,train,Nhà bao vi?c còn b?t ?i ?óng MV :((,0
ViHSD,train,Ch? cánh hoa gì mà gi?ng cái bêb vn v?y má ?i,0
ViHSD,train,ch?ng ph?i thiên ???ng ng??i ta di chuy?n b?ng cách c??i mây hay sao ? l? ra h? ch? xây c?u b?ng x?p thôi.... nh?ng vì l??ng tâm c?a ng??i kongsan nên h? cho vào thêm bê tông và ít c?t thép ??y ! bà con ? thiên ???ng c? h?c cái tính càm ràm v? v?n c?a b?n giãy ch?t !,2
ViHSD,train,Ch?ng nào cái b?n súc sinh này m?i tha cho dân VN ?ây,2
ViHSD,train,?ã t?y chay nó t? lâu...quân kh?n n?n,2
ViHSD,train,C?c kì thuy?t ph?c!!!,0
ViHSD,train,Huy Hoàng ? clip nào v bác,0
ViHSD,train,?en l?m :),0
ViHSD,train,lúc ?i da tr?ng,0
ViHSD,train,"Tran dan anh khong chet dau anh, neu anh chet vi mua vo, vo hoang lan bi toi",0
ViHSD,train,KimThy Lê sao bít cu nta tí hon,1
ViHSD,train,Quang Chivas th?ng m?m l?n. M?c váy vl.,2
ViHSD,train,"H?n là thi công k chu?n =)) c??i v? cmn b?ng, cái ?cm chúng mày l?m n?a nhi?u lí do vcl.",2
ViHSD,train,Ok thay,0
ViHSD,train,??c H?nh bài vi?t có nói rõ ràng là b?nh vi?n bên ?ó nó b?t t? các ly t?i nhà và không xeta nghi?m mà.,0
ViHSD,train,?ang táo xem tr?n d?n / v?n ?? ?ã ???c gi?i quy?t /,0
ViHSD,train,Các b?n có ?ang hài lòng v?i cu?c s?ng mình ?ang có? Câu h?i c?a anh khó th?c s?...,0
ViHSD,train,Minh Anh B?t trend ?i bé ?i ??????,0
ViHSD,train,Cái ?i?u c?n thi?t nh?t bây gi? là : chung tay cùng ch??ng trình gi?m b?i m?n t?i th? ?ô ?. M?i ng??i,0
ViHSD,train,Làm ng?c ?âu lâm,0
ViHSD,train,H?n g?p ông Tr?n D?n vào n?m 2022. Hi,0
ViHSD,train,Jasmine Bui t? quý nào c?ng ch?t ?c ?ôi heo h?t,0
ViHSD,train,?nh v? v?i ?i?u ki?n tay chân ?nh lên :3,0
ViHSD,train,Chi?u pick susan nha th?y <3,0
ViHSD,train,M? nh? cái l?n linh cá lóc,2
ViHSD,train,fan one piece :v,0
ViHSD,train,giáng sinh an lành mn,0
ViHSD,train,Mua g?o vs mì tôm tr?ng v? th? mà h?t hàng luôn,0
ViHSD,train,Này thì ?áng s?ng. M?a nó.,1
ViHSD,train,?m mâ?y ca?i ?ô?ng ba?c thay lô?p va? x?m ma? chu?ng no? coi re? ma?ng ng???i vl :(,0
ViHSD,train,Nam mô B? tát ??a t?ng v??ng,0
ViHSD,train,Vinh h?nh là m?t fan c?ng c?a mixigaming,0
ViHSD,train,"?m nói ko ph?i xúc ph?m ch? m?y ông càng càng phát ngôn ?éo ra cái j, não m?y ông ch? có ti?n thôi ah, m?y ông ""giúp"" dân nhìu wá nh?, nói nh? ?úng r?i",2
ViHSD,train,????????????,0
ViHSD,train,Hoàng Thanh Trung xin clip ?i ông,0
ViHSD,train,Cô r?t là có duyên và ?c ông tr?i cho cái hài h??c n?a .,0
ViHSD,train,Nguy?n Thanh C?m ch? ? ?âu ?,0
ViHSD,train,nhism :))),0
ViHSD,train,??i quân khùng kh?u ?ng h? ae H?ng Công,0
ViHSD,train,Cu?c s?ng mà ??,0
ViHSD,train,Jack mà mang m?y cái ??ng h? gh? này à.)),0
ViHSD,train,Tr?n Thanh Hà Bài này nó hát vài l?n c thu?c lâu r?i :)),0
ViHSD,train,Anh ?? gáy to v?i ????,0
ViHSD,train,?ng vl =)),0
ViHSD,train,Nguy?n ??c H? Hòa nhà b?n à :((,0
ViHSD,train,petland ganh tut quan,0
ViHSD,train,Di?u Di?u c?u gi?y r ??y. C?n th?n nhe,0
ViHSD,train,T?ch An l?u báo thì ph?i tìm m?y tin v?t mà ??a tin thôi:)),0
ViHSD,train,"k? nào gi?i phá , ?n ch?i , m?t d?y , l?u manh , ??u là b?ng c?p l?nh ??o Vi?t Nam!",2
ViHSD,train,Thu? Dung h?p cmn límm ch?c mua m?y b? ?? b? ?c r.. ??????,0
ViHSD,train,?ã ch?p màng hình ... Ti?p theo là báo công an,0
ViHSD,train,?a b?nh vi?n ch? cái ch? ?âu mà gi?ng sinh ho?t c?a anh ???????,0
ViHSD,train,và trên báo nói là trong th?i gian trên,0
ViHSD,train,Vu Quynh Huong xin link bài vi?t ? ??,0
ViHSD,train,Ch?i hay,0
ViHSD,train,Ôi th?y tôi:((,0
ViHSD,train,Lên ?i t ke cho... và cái k?t có ng??i ??ng sau m t? lo nhá @@,0
ViHSD,train,Ông n?i nào nh?y kênh n?a à,0
ViHSD,train,Toàn b?n vô công r?i ngh? ng?i s?a ?n l??ng tháng ch? vinh quang gì? B?n thân hi?u rõ h?n ai h?t nh?ng vì ??ng ti?n bát g?o nên v?n c? ?i c?n s?a v?y ?ó. Tôi ch? quan tâm s? th?t ch? m?y lo?i này ri?t chán ch?ng thèm ph?n bi?n ??,2
ViHSD,train,"Nhi?u th?ng kêu h? c?u hay ch?i ad thì hãy nghe ?âu: chuy?n m?t ?? ? sân bay k ph?i 1 l?n mà c? tr?m l?n r?i, ch?c l? chúng mày tai ?i?c m?t mù m?i ?éo bi?t :))",1
ViHSD,train,Nói chung là ?i Thái zìa mà hong có vlog là ? b?n luôn ?i :)),0
ViHSD,train,- th?ng chánh án quan h? v?i n? k? toán t?i phòng làm vi?c thì s? ch? t?a x? án hi?p dâm !!!,0
ViHSD,train,??ng Thiên Nga ch? ?i ????,0
ViHSD,train,Bò ?o? ?ng hô? 100%.,2
ViHSD,train,T?t m? m ra cho nhanh ?? ph?i m?c,1
ViHSD,train,Kho'x th4t s? =((,0
ViHSD,train,"Pha s?y ch? có game th? chuyên nghi?p m?i th?c hi?n ???c. Quá hoàn h?o, ??m tính gi?i trí ?i sâu vào lòng ng??i =)))",0
ViHSD,train,"Thua c? trung qu?c , th? mà su?t ngày ch?i ng??i ta.",0
ViHSD,train,"má k m?c áo m?i ?i, m?c hoài áo c? th?y",0
ViHSD,train,Haha trend cai(.),1
ViHSD,train,may l?i có r,0
ViHSD,train,Okeere,0
ViHSD,train,Nguy?n Thanh Tín th?ng ?àn bà m?m dính cut à =)),2
ViHSD,train,Ti?c diên là kênh c?a tui ai thích thì zô ko thích thì zô. Zô Z?n Hóa,0
ViHSD,train,Haha..ch?i ?? c?u nhân ?? th?..c?ng ghê!! Dân mi?n tây nói chuy?n chân th?t ...???,0
ViHSD,train,TÌM MÃI :V,0
ViHSD,train,An tâm va?i nam n??a bi? ?uô?i cho coi,0
ViHSD,train,"T? nhiên mu?n v? ôm m? r?i b?o \""Con v?n nh? bé m? nh??\""",0
ViHSD,train,Nguy?n ?ình Quy?t k bi?t cmt hoài có.??a th?y t lên fan có.??a l,0
ViHSD,train,Th?ng này ko dc,1
ViHSD,train,Min Tr?n Xuân Nhím mua ?? t?t làm gì ? :)),0
ViHSD,train,vã mèo tôm l?m r mà ông pô k cho xem =))))),0
ViHSD,train,nhím thì b? qua ?i A,0
ViHSD,train,Thích B? Hôn trang ?i?m thì quá ??m. Nhìn n? tính t?n ?y,0
ViHSD,train,S?ng ch?m nhé ae :)),0
ViHSD,train,Nguy?n Ti?n ??t hình nh? b?n tôi fan ??i này :>,0
ViHSD,train,VN c? lên,0
ViHSD,train,Cái ki?u gì v Nguy?n Thanh C??ng,0
ViHSD,train,??nh h?p tác s?n xu?t âm nh?c hay gì v Th?y ??,0
ViHSD,train,"Nh?ng th?ng ?àn ông có v? còn ?i th? thính và nh?ng con ?àn bà tr? tr?n thông dâm v?i ch?ng ng??i khác thì r?i c?ng không có ???c cái k?t t?t ??p ?âu. Gieo nhân nào ?t g?p qu? ??y, sinh con ?? cái có khi còn không có l? ?ít ?? ?i ? í :))))",2
ViHSD,train,gi?ng c??i phu thuê ??,0
ViHSD,train,C? kia là ??i di?n cho h?i nào vay ?,0
ViHSD,train,Tr??c khi làm gì c?ng nên l?p não vào r?i làm gì thì làm ch?. ?? não thành hoá th?ch à,1
ViHSD,train,"bài này ph?i t?o ?i?m nh?n , drop hay , có khúc feel , ch? c?m giác nh?c c? ??u ??u nghe nhàm l?m",0
ViHSD,train,Minh Toàn,0
ViHSD,train,Kênh t?u hài c?a B52 ??????,0
ViHSD,train,??y ý th?c c?a con ng??i VN...!!!,0
ViHSD,train,3 que duy nh?t ko b? ghét,0
ViHSD,train,"T??ng sao, ch?c l?i s? di?n ?ây mà. Vào quán th?y 200k là c?ng run r?i nh?ng ngh? mình là khách du l?ch, ?i vào ko ?n mà ?i ra b?n nó c??i cho, ?ang d?p t?t n?a. Th? là b?m b?ng mua, mua xong v? ng?i ti?c ko ch?u n?i nên ?i tìm m?y l?u báo =)))))",0
ViHSD,train,th? lo?i âm nh?c m?i ?ó ông :)),0
ViHSD,train,L?i ph?i ngh? h?c:((,0
ViHSD,train,Co ba oi con rat men mo co ba.0333860751,0
ViHSD,train,N?m ngoái n?i t? ? c?ng có gd mua nh?n con so này.Ng??i m? n?u canh cho 2 ??a con ?n sau ng? ??c m?t c? 2. Cái anh bán con này cho ng??i ta c?ng b? b?t ?i r?i.,0
ViHSD,train,Th? tình hình bình quân 5s anh tôi b? gi?t m?t phát à ?,0
ViHSD,train,Dùng cái này có h?t hôi nách k th?y,0
ViHSD,train,game d?,0
ViHSD,train,Blue nó c?ng bt ch?n th?ng nào hay ?? trao cho :)),0
ViHSD,train,Chi chui cho no biec do khung do,1
ViHSD,train,Th? là toang rùi,0
ViHSD,train,Ph?m Minh Tu?n cày vew nhi?u quá mà. Nghe 1 l?n là bt nh? nào r,0
ViHSD,train,Nhung nó còn v?y th? gi?i ch?a ph?n n? thì thôi còn ??ng kh?a nh?t ?,0
ViHSD,train,Ch? ba vàng ng?c,0
ViHSD,train,Con ?iên có gan nói mà ko có gan m? cmt cho ng??i ta. Bình lu?n,2
ViHSD,train,hài hài ch?i nghe hay.,0
ViHSD,train,Anh em v?i t?p c?n bình b?o anh d?y cách ch?ng tham nh?ng r?t r? làm và có dám làm không,0
ViHSD,train,"Tr?m m?y ch?c thì nó không có nhi?u, Con bò r?ng c?ng lông cay me r?ng lá.??",0
ViHSD,train,Em ??p. Nói chuy?n r?t hay .ch?i hay nh?t th? gi?i,0
ViHSD,train,h? c?u quá,0
ViHSD,train,Th?y Kh? L?m,0
ViHSD,train,?ng h? abe ?ng h? abe,0
ViHSD,train,?ã xem,0
ViHSD,train,Nhìn m?t p? m gi?ng ?ang ?ùa ko :)),0
ViHSD,train,V?y còn m?y e nv ? ?à N?ng mà ti?p xúc vs khách nc ngoài nhi?m ch?a th?y thông tin j,0
ViHSD,train,Ch? nhìn m?t ?ng không c?n nói ?ã th?y hài r?i,0
ViHSD,train,#ERROR!,0
ViHSD,train,C?c kì thuy?t ph?c ?,0
ViHSD,train,Bích Ph??ng th?y cmt b?o e T?ng Thanh Hà,0
ViHSD,train,chi dep qua chi o,0
ViHSD,train,V?n có ý ??nh thâu tóm ??,0
ViHSD,train,D??ng Hoa H?ng,0
ViHSD,train,Idol c?a tui d? c?ng quá!!!,0
ViHSD,train,Minh Ang toang luôn. Th?y b?o ?? xu?t v?i UEFA chuy?n Euro sang 2021 t? ch?c,0
ViHSD,train,Cho con 1 t? ?i cô,0
ViHSD,train,H?i thui m? :( =))),0
ViHSD,train,Em th?y c?ng ?n mà nh? ??,0
ViHSD,train,C?c kì thuy?t ph?c!!!!,0
ViHSD,train,A tr?c ch?i ác lão già.,0
ViHSD,train,anh tik nói quá ?úng luôn,0
ViHSD,train,??y th?y ch?a ko có thông báo mà t? giác là r?t tuy?t v?i del ph?i nh? ai kia làm c? th? ?ô ?n mì,2
ViHSD,train,N? nh?t m?y th?ng ?éo bi?t l?i b?o ghép ! ??,0
ViHSD,train,Ngh?a Nguy?n d? toang l?m,0
ViHSD,train,nhìn giông c?m ly m?i ng??i nh?,0
ViHSD,train,Huy?n Khánh Phùng h?t nhau??,0
ViHSD,train,"??nh nh?t v?n là \""chi?c kh?n gió ?m\""",0
ViHSD,train,Cho em lên fan c?ng cái anh êy????,0
ViHSD,train,??t n??c tao ?áng s?ng nha,0
ViHSD,train,ph?i th?y k ta,0
ViHSD,train,Lên th?i s? nè ae êyyy,0
ViHSD,train,"1,1 tr like 6tr view",0
ViHSD,train,Sao chi noi tieng de thuong qua chi oi.nam nay chi bao nhieu tuoi roi chi .dep gai qua chi oi,0
